"Code AGB","Code CIQUAL","Groupe d'aliment","Sous-groupe d'aliment","Nom du Produit en Français","LCI Name","code saison","code avion","Livraison","Matériau d'emballage","Préparation","DQR","Score unique EF","Changement climatique","Appauvrissement de la couche d'ozone","Rayonnements ionisants","Formation photochimique d'ozone","Particules fines","Effets toxicologiques sur la santé humaine : substances non-cancérogènes","Effets toxicologiques sur la santé humaine : substances cancérogènes","Acidification terrestre et eaux douces","Eutrophisation eaux douces","Eutrophisation marine","Eutrophisation terrestre","Écotoxicité pour écosystèmes aquatiques d'eau douce","Utilisation du sol","Épuisement des ressources eau","Épuisement des ressources énergétiques","Épuisement des ressources minéraux"
"18028",18028,"boissons","boissons sans alcool","Boisson à l'eau minérale ou de source, aromatisée, non sucrée, sans édulcorant","Bottled water, flavoured, without sugar and artificial sweeteners","2",0,"Glacé","PET","Pas de préparation",2.97,0.050783593,0.38633289,3.7875701e-7,0.26502337,0.0011266283,1.7956603e-8,2.5800261e-9,1.7195174e-10,0.0014629131,0.000079961717,0.0003812555,0.0035946131,1.38767523,2.0970597,0.1735182,10.249149,0.00001042517
"18012",18012,"boissons","boissons sans alcool","Boisson à l'eau minérale ou de source, aromatisée, sucrée","Bottled water, flavoured, w sugar","2",0,"Glacé","PET","Pas de préparation",2.97,0.050783593,0.38633289,3.7875701e-7,0.26502337,0.0011266283,1.7956603e-8,2.5800261e-9,1.7195174e-10,0.0014629131,0.000079961717,0.0003812555,0.0035946131,1.38767523,2.0970597,0.1735182,10.249149,0.00001042517
"18343",18343,"boissons","boissons sans alcool","Boisson au jus de fruit et au lait","Fruit juice with milk","2",0,"Glacé","PET","Pas de préparation",3.68,0.2191643,0.86336254,8.6316256e-7,0.27756199,0.0041871522,5.3944641e-8,6.5810976e-8,8.5754807e-10,0.007553759,0.00017459894,0.0037598174,0.025220322,36.529461,28.502995,10.621258,15.625848,0.00002601941
"18902",18902,"boissons","boissons sans alcool","Boisson au soja, aromatisée, sucrée","Soy drink, flavoured, with sugar","2",0,"Ambiant (long)","Carton","Réfrigéré chez le consommateur",2.95,0.046553064,0.45317029,5.9413277e-8,0.14878739,0.0012751779,2.6150493e-8,3.7608714e-9,3.8472006e-10,0.0020473892,0.00013126138,0.0016573422,0.0061441814,5.4337044,26.403716,0.11305037,7.5428954,0.0000020036737
"18903",18903,"boissons","boissons sans alcool","Boisson au soja, aromatisée, sucrée, enrichie en calcium","Soy drink, flavoured, enriched in calcium, w sugar or fruit concentrate","2",0,"Ambiant (long)","Carton","Réfrigéré chez le consommateur",2.95,0.046553064,0.45317029,5.9413277e-8,0.14878739,0.0012751779,2.6150493e-8,3.7608714e-9,3.8472006e-10,0.0020473892,0.00013126138,0.0016573422,0.0061441814,5.4337044,26.403716,0.11305037,7.5428954,0.0000020036737
"18900",18900,"boissons","boissons sans alcool","Boisson au soja, nature","Soy drink, plain, prepacked","2",0,"Ambiant (long)","Carton","Pas de préparation",2.18,0.04389879,0.44576589,5.8624287e-8,0.10319726,0.0012542095,2.5706913e-8,3.6435006e-9,3.7728551e-10,0.0020034416,0.00012876852,0.0016477032,0.0060689233,5.4052748,26.359246,0.10858627,6.5419685,0.0000017193735
"18901",18901,"boissons","boissons sans alcool","Boisson au soja, nature, enrichie en calcium","Soy drink, plain, fortified with calcium","2",0,"Ambiant (long)","Carton","Réfrigéré chez le consommateur",2.95,0.046553064,0.45317029,5.9413277e-8,0.14878739,0.0012751779,2.6150493e-8,3.7608714e-9,3.8472006e-10,0.0020473892,0.00013126138,0.0016573422,0.0061441814,5.4337044,26.403716,0.11305037,7.5428954,0.0000020036737
"18065",18065,"boissons","boissons sans alcool","Boisson au thé, aromatisée, non sucrée, avec édulcorants","Still soft drink with tea extract, flavoured, without sugar and with artificial sweeteners","2",0,"Glacé","PET","Pas de préparation",3.02,0.10104288,0.5220287,8.1195256e-7,0.25243121,0.0016072424,4.251991e-8,6.1270089e-9,3.7531598e-10,0.004027812,0.000095791313,0.0015898352,0.014399436,7.4721494,17.040859,2.1976073,11.647576,0.000021829819
"18075",18075,"boissons","boissons sans alcool","Boisson au thé, aromatisée, sucrée","Still soft drink with tea extract, flavoured, with sugar","2",0,"Glacé","PET","Pas de préparation",2.74,0.10104288,0.5220287,8.1195256e-7,0.25243121,0.0016072424,4.251991e-8,6.1270089e-9,3.7531598e-10,0.004027812,0.000095791313,0.0015898352,0.014399436,7.4721494,17.040859,2.1976073,11.647576,0.000021829819
"18015",18015,"boissons","boissons sans alcool","Boisson au thé, aromatisée, sucrée, avec édulcorants","Still soft drink with tea extract, with sugar and artificial sweetener(s)","2",0,"Glacé","PET","Pas de préparation",3.02,0.10104288,0.5220287,8.1195256e-7,0.25243121,0.0016072424,4.251991e-8,6.1270089e-9,3.7531598e-10,0.004027812,0.000095791313,0.0015898352,0.014399436,7.4721494,17.040859,2.1976073,11.647576,0.000021829819
"18106",18106,"boissons","boissons sans alcool","Boisson cacaotée ou au chocolat, instantanée, sucrée, enrichie en vitamines, prête à boire (reconstituée avec du lait demi-écrémé standard)","Instant cocoa or chocolate beverage, with sugar, fortified with vitamins and chemical elements, ready-to-drink (reconstituted with standard semi-skimm","2",0,"Ambiant (long)","PET","Pas de préparation",3.07,0.13224571999999998,1.4517651,9.247233e-8,0.24882799,0.0028193405,9.1221325e-8,1.4012983e-8,7.022004e-10,0.012105255,0.00015361093,0.0040818898,0.050279673,11.8409336,61.522892,0.4617408,12.952705,0.0000049826686
"18104",18104,"boissons","boissons sans alcool","Boisson cacaotée ou au chocolat, instantanée, sucrée, prête à boire (reconstituée avec du lait demi-écrémé standard)","Instant cocoa or chocolate beverage, with sugar, ready-to-drink (reconstituted with standard semi-skimmed milk)","2",0,"Ambiant (long)","HPDE","Pas de préparation",2.76,0.13206598,1.4632401,7.7687533e-8,0.24878003,0.0028172396,9.1171939e-8,1.3990138e-8,7.0110633e-10,0.012100349,0.00015329037,0.0040627184,0.050268422,11.8304557,61.516048,0.46189836,12.954007,0.0000046262335
"18353",18353,"boissons","boissons sans alcool","Boisson énergisante, non sucrée, avec édulcorants","Energy drink, without sugar and with artificial sweetener(s)","2",0,"Glacé","PET","Pas de préparation",2.92,0.079432842,0.4710064,8.1028772e-7,0.25133846,0.0014690647,3.4249547e-8,3.581133e-9,2.5201636e-10,0.0036554314,0.000075015714,0.0010784128,0.012925082,2.48272912,5.889534,0.42606435,11.563963,0.000021520669
"18352",18352,"boissons","boissons sans alcool","Boisson énergisante, sucrée","Energy drink, with sugar","2",0,"Glacé","PET","Pas de préparation",3.2,0.079432842,0.4710064,8.1028772e-7,0.25133846,0.0014690647,3.4249547e-8,3.581133e-9,2.5201636e-10,0.0036554314,0.000075015714,0.0010784128,0.012925082,2.48272912,5.889534,0.42606435,11.563963,0.000021520669
"18340",18340,"boissons","boissons sans alcool","Boisson gazeuse aux fruits (à moins de 10% de jus), non sucrée, avec édulcorants","Fruit soft drink, carbonated (less than 10% of fruit juice), without sugar and with artificial sweetener(s)","2",0,"Glacé","PET","Pas de préparation",2.97,0.050783593,0.38633289,3.7875701e-7,0.26502337,0.0011266283,1.7956603e-8,2.5800261e-9,1.7195174e-10,0.0014629131,0.000079961717,0.0003812555,0.0035946131,1.38767523,2.0970597,0.1735182,10.249149,0.00001042517
"18345",18345,"boissons","boissons sans alcool","Boisson gazeuse aux fruits (à moins de 10% de jus), non sucrée, sans édulcorant","Fruit soft drink, carbonated (less than 10% of fruit juice), without sugar and artificial sweetener(s)","2",0,"Glacé","PET","Pas de préparation",2.97,0.050783593,0.38633289,3.7875701e-7,0.26502337,0.0011266283,1.7956603e-8,2.5800261e-9,1.7195174e-10,0.0014629131,0.000079961717,0.0003812555,0.0035946131,1.38767523,2.0970597,0.1735182,10.249149,0.00001042517
"18049",18049,"boissons","boissons sans alcool","Boisson gazeuse aux fruits (à moins de 10% de jus), sucrée","Fruit soft drink, carbonated (less than 10% of fruit juice), with sugar","2",0,"Glacé","PET","Pas de préparation",3.54,0.072478918,0.43706088,8.1001532e-7,0.25447473,0.0013763014,2.1250014e-8,7.2944539e-9,2.7697059e-10,0.0017984402,0.000064901331,0.0006499333,0.0049368732,2.8453908,5.6399067,0.47128873,11.357473,0.000021405103
"18033",18033,"boissons","boissons sans alcool","Boisson gazeuse aux fruits (à moins de 10% de jus), sucrée, avec édulcorants","Fruit soft drink, carbonated (less than 10% of fruit juice), with sugar and artificial sweetener(s)","2",0,"Glacé","PET","Pas de préparation",3.54,0.072478918,0.43706088,8.1001532e-7,0.25447473,0.0013763014,2.1250014e-8,7.2944539e-9,2.7697059e-10,0.0017984402,0.000064901331,0.0006499333,0.0049368732,2.8453908,5.6399067,0.47128873,11.357473,0.000021405103
"18019",18019,"boissons","boissons sans alcool","Boisson gazeuse aux fruits (de 10 à 50% de jus), sucrée","Fruit soft drink, carbonated (10-50% of fruit juice), with sugar","2",0,"Glacé","PET","Pas de préparation",3.54,0.072478918,0.43706088,8.1001532e-7,0.25447473,0.0013763014,2.1250014e-8,7.2944539e-9,2.7697059e-10,0.0017984402,0.000064901331,0.0006499333,0.0049368732,2.8453908,5.6399067,0.47128873,11.357473,0.000021405103
"18026",18026,"boissons","boissons sans alcool","Boisson gazeuse, sans jus de fruit, sucrée","Soft drink, carbonated, without fruit juice, with sugar","2",0,"Glacé","PET","Pas de préparation",2.6,0.08626422900000001,0.51122506,8.1611102e-7,0.25645037,0.0017382768,3.5972473e-8,5.405124e-9,3.2357837e-10,0.0039040756,0.000085553162,0.0010607071,0.01364387,9.6605801,13.32159,0.39694691,12.085882,0.00002196896
"18078",18078,"boissons","boissons sans alcool","Boisson gazeuse, sans jus de fruit, sucrée, avec édulcorants","Soft drink, carbonated, without fruit juice, with sugar and artificial sweetener(s)","2",0,"Glacé","PET","Pas de préparation",2.6,0.08626422900000001,0.51122506,8.1611102e-7,0.25645037,0.0017382768,3.5972473e-8,5.405124e-9,3.2357837e-10,0.0039040756,0.000085553162,0.0010607071,0.01364387,9.6605801,13.32159,0.39694691,12.085882,0.00002196896
"19127",19127,"boissons","boissons sans alcool","Boisson lactée aromatisée à la fraise, sucrée, au lait partiellement écrémé, enrichie à la vitamine D","Strawberry flavoured milk, with sugar, partially skimmed, fortified with vitamins D","2",0,"Glacé","PET","Pas de préparation",2.9,0.15316255,1.3679157,8.3078966e-7,0.29804603,0.0027479029,9.2404706e-8,1.5171245e-8,7.2552701e-10,0.012261439,0.00015991011,0.0038548563,0.050403804,12.0460809,57.929598,0.40962983,13.553295,0.000023034699
"19122",19122,"boissons","boissons sans alcool","Boisson lactée aromatisée au chocolat, sucrée, au lait partiellement écrémé, enrichie et/ou restaurée en vitamines et/ou minéraux","Chocolate flavoured milk, with sugar, partially skimmed, fortified with vitamins and chemicals elements","2",0,"Glacé","PET","Pas de préparation",2.9,0.15316255,1.3679157,8.3078966e-7,0.29804603,0.0027479029,9.2404706e-8,1.5171245e-8,7.2552701e-10,0.012261439,0.00015991011,0.0038548563,0.050403804,12.0460809,57.929598,0.40962983,13.553295,0.000023034699
"18304",18304,"boissons","boissons sans alcool","Boisson plate aux fruits (10 à 50% de jus), à teneur réduite en sucres","Fruit soft drink, still (10-50% of fruit juice), reduced sugar","2",0,"Glacé","PET","Pas de préparation",3.56,0.09913837,0.560211,8.1706334e-7,0.25672959,0.0018219935,5.4396693e-8,4.5996672e-9,3.2197563e-10,0.0065546749,0.000099047227,0.0020052938,0.02529171,3.9034404,11.381302,0.79848058,12.467147,0.000022265501
"18339",18339,"boissons","boissons sans alcool","Boisson plate aux fruits (10 à 50% de jus), sucrée","Fruit soft drink, still (10-50% of fruit juice), with sugar","2",0,"Glacé","PET","Pas de préparation",3.56,0.09913837,0.560211,8.1706334e-7,0.25672959,0.0018219935,5.4396693e-8,4.5996672e-9,3.2197563e-10,0.0065546749,0.000099047227,0.0020052938,0.02529171,3.9034404,11.381302,0.79848058,12.467147,0.000022265501
"18023",18023,"boissons","boissons sans alcool","Boisson plate aux fruits (à moins de 10% de jus), sucrée","Fruit soft drink, still (less than 10% of fruit juice), with sugar","2",0,"Glacé","PET","Pas de préparation",3.31,0.09913837,0.560211,8.1706334e-7,0.25672959,0.0018219935,5.4396693e-8,4.5996672e-9,3.2197563e-10,0.0065546749,0.000099047227,0.0020052938,0.02529171,3.9034404,11.381302,0.79848058,12.467147,0.000022265501
"18309",18309,"boissons","boissons sans alcool","Boisson plate aux fruits (teneur en jus non spécifiée), sucrée","Fruit soft drink, still (fruit juice content unspecified), with sugar","2",0,"Glacé","PET","Pas de préparation",3.56,0.09913837,0.560211,8.1706334e-7,0.25672959,0.0018219935,5.4396693e-8,4.5996672e-9,3.2197563e-10,0.0065546749,0.000099047227,0.0020052938,0.02529171,3.9034404,11.381302,0.79848058,12.467147,0.000022265501
"18021",18021,"boissons","boissons sans alcool","Boisson plate aux fruits, (à moins de 10% de jus), non sucrée, avec édulcorants","Fruit soft drink, still (less than 10% of fruit juice), without sugar and with artificial sweetener(s)","2",0,"Glacé","PET","Pas de préparation",2.97,0.050783593,0.38633289,3.7875701e-7,0.26502337,0.0011266283,1.7956603e-8,2.5800261e-9,1.7195174e-10,0.0014629131,0.000079961717,0.0003812555,0.0035946131,1.38767523,2.0970597,0.1735182,10.249149,0.00001042517
"18058",18058,"boissons","boissons sans alcool","Boisson préparée à partir de sirop à diluer type menthe, fraise, etc, sucré, dilué dans l'eau","Syrup (mint, strawberries flavouredetc.), with sugar diluted in water","2",0,"Ambiant (long)","PET","Pas de préparation",2.95,0.021063881000000003,0.10203293,1.2233794e-7,0.023042814,0.00035097749,1.352681e-8,1.0824068e-9,7.7408193e-11,0.0017371626,0.000020998682,0.00055159505,0.0071283508,1.47497682,3.9883654,0.44361741,1.7101963,0.0000034543985
"18100",18100,"boissons","boissons sans alcool","Cacao, non sucré, poudre soluble","Cocoa powder, without sugar, powder, instant, non rehydrated","2",0,"Ambiant (long)","Carton","Pas de préparation",2.77,1.2630745,26.686382,1.8922067e-7,0.19916455,0.041857489,2.8278327e-7,3.0009957e-8,1.1144526e-8,0.028593294,0.0027822059,0.062846612,0.11041849,52.1015559,1045.8415,0.33244961,57.564901,0.000010931056
"18163",18163,"boissons","boissons sans alcool","Café au lait ou cappuccino au chocolat, poudre soluble","Coffee with milk or Cappuccino with chocolate, powder, instant, non rehydrated","2",0,"Ambiant (long)","Carton","Pas de préparation",2.63,1.0337388,8.3446063,3.1505702e-7,0.3036336,0.024030675,8.1688245e-7,2.692878e-7,8.3735495e-9,0.11486754,0.001256141,0.086369196,0.4871291,135.925929,638.82966,3.4118235,41.681535,0.000023205511
"18160",18160,"boissons","boissons sans alcool","Café au lait ou cappuccino, poudre soluble","Coffee with milk or Cappuccino, powder, instant, non rehydrated","2",0,"Ambiant (long)","Carton","Pas de préparation",2.63,1.0294469,7.7872392,3.1987006e-7,0.30756483,0.023536989,8.3620769e-7,2.7775268e-7,8.3158166e-9,0.11793553,0.0012114631,0.087344404,0.50047874,139.079337,627.56098,3.5165043,41.296167,0.000023664313
"18151",18151,"boissons","boissons sans alcool","Café au lait, café crème ou cappuccino, instantané ou non, non sucré, prêt à boire","Coffee with milk or white coffee or cappuccino, instant coffee or not, without sugar, ready-to-drink","2",0,"Ambiant (long)","Carton","Cuisson à l'eau",3.06,0.06468104499999999,0.49800561,1.9563927e-8,0.086937712,0.0014343357,4.8338381e-8,1.5902296e-8,5.0108465e-10,0.0067684256,0.000077291629,0.0050528349,0.028531179,7.9715796999999995,37.331533,0.25145562,3.9498542,0.0000017858744
"18072",18072,"boissons","boissons sans alcool","Café décaféiné, instantané, non sucré, prêt à boire","Decaffeinated instant coffee, without sugar, ready-to-drink","2",0,"Ambiant (long)","Carton","Cuisson à l'eau",3.18,0.26426993,1.6749029,9.9258895e-8,0.1421333,0.0063366398,2.3192429e-7,9.0373661e-8,3.6815529e-9,0.030721994,0.00039254162,0.012804566,0.12727488,63.378804,79.057442,1.053133,15.757333,0.0000098277641
"18070",18070,"boissons","boissons sans alcool","Café décaféiné, non instantané, non sucré, prêt à boire","Decaffeinated not instant coffee, without sugar, ready-to-drink","2",0,"Ambiant (long)","Carton","Cuisson à l'eau",3.01,0.1146654,0.63979393,3.4730486e-8,0.090654367,0.0026785516,1.0167772e-7,4.2235419e-8,1.7194304e-9,0.014021972,0.00014071107,0.0059009447,0.059044283,29.600678900000002,37.400016,0.38074663,5.9028752,0.0000047715335
"18071",18071,"boissons","boissons sans alcool","Café expresso, non instantané, non sucré, prêt à boire","Espresso coffee, not instant coffee, without sugar, ready-to-drink","2",0,"Ambiant (long)","Carton","Cuisson à l'eau",3.01,0.11146884,0.59422465,3.0338639e-8,0.087339466,0.00261169,1.0091565e-7,4.2017856e-8,1.7114929e-9,0.013908255,0.00012437377,0.0058749713,0.058816582,29.530430000000003,37.35092,0.36105931,5.2658622,0.0000046376402
"18069",18069,"boissons","boissons sans alcool","Café, décaféiné, poudre soluble","Decaffeinated coffee, powder, instant, non rehydrated","2",0,"Ambiant (long)","Carton","Pas de préparation",3.49,4.4554581,28.521141,0.0000016813346,1.2498978,0.10807498,0.0000039642493,0.0000015460127,6.2898978e-8,0.5255236,0.0066607355,0.21926361,2.179975,1085.81834,1354.1718,17.15565,244.10703,0.00016107435
"18073",18073,"boissons","boissons sans alcool","Café, instantané, non sucré, prêt à boire","Instant coffee, without sugar, ready-to-drink","2",0,"Ambiant (long)","Carton","Cuisson à l'eau",3.18,0.25751296,1.5785776,8.9975315e-8,0.1351262,0.0061953063,2.303134e-7,8.9913771e-8,3.6647744e-9,0.030481616,0.00035800751,0.012749663,0.12679356,63.230313,78.953661,1.0115176,14.410802,0.0000095447376
"18003",18003,"boissons","boissons sans alcool","Café, moulu","Coffee, ground","2",0,"Ambiant (long)","Carton","Pas de préparation",3.02,1.8358611,9.9941698,4.9977692e-7,0.3105212,0.044215045,0.0000017182585,7.1700869e-7,2.912459e-8,0.23727161,0.0020633096,0.10046377,1.0063371,505.527347,639.16203,5.2908513,64.242961,0.000072095718
"18004",18004,"boissons","boissons sans alcool","Café, non instantané, non sucré, prêt à boire","Not instant coffee, without sugar, ready-to-drink","2",0,"Ambiant (long)","Carton","Cuisson à l'eau",3.01,0.11146884,0.59422465,3.0338639e-8,0.087339466,0.00261169,1.0091565e-7,4.2017856e-8,1.7114929e-9,0.013908255,0.00012437377,0.0058749713,0.058816582,29.530430000000003,37.35092,0.36105931,5.2658622,0.0000046376402
"18005",18005,"boissons","boissons sans alcool","Café, poudre soluble","Coffee, powder, instant, non rehydrated","2",0,"Ambiant (long)","Carton","Pas de préparation",3.49,4.339617700000001,26.869756,0.0000015221784,1.1297691,0.10565198,0.0000039366325,0.0000015381284,6.2611331e-8,0.5214026,0.0060686883,0.21832237,2.1717234,1083.27262,1352.3926,16.442201,221.02231,0.00015622219
"5207",5207,"boissons","boisson alcoolisées","Champagne","Champagne","2",0,"Glacé","Verre","Réfrigéré chez le consommateur",3.18,0.183838,1.2313268,2.0624153e-7,0.46019553,0.005791978,1.0849485e-7,1.2380673e-7,2.347271e-9,0.010098977,0.00026251039,0.0072615024,0.029840194,15.5668381,114.15483,0.27047355,22.742059,0.000016473547
"18162",18162,"boissons","boissons sans alcool","Chicorée et café, instantané, non sucré, prêt à boire (reconstituée avec de l'eau)","Mix of chicory and coffee, instant, without sugar, ready-to-drink (reconstituted with water)","2",0,"Ambiant (long)","PET","Pas de préparation",3.01,0.2942368,2.2823482,8.8854904e-7,0.2654048,0.0060837525,2.1935809e-7,6.4184635e-8,2.7332851e-9,0.028513062,0.00038541013,0.010857795,0.11719499,49.357744,100.67929,1.1296396,21.016897,0.000027288683
"18153",18153,"boissons","boissons sans alcool","Chicorée et café, instantané, non sucré, prête à boire (reconstituée avec du lait demi-écrémé standard)","Mix of chicory and coffee, instant, without sugar, ready-to-drink (reconstituted with standard semi-skimmed milk)","2",0,"Ambiant (long)","PET","Pas de préparation",3.01,0.2942368,2.2823482,8.8854904e-7,0.2654048,0.0060837525,2.1935809e-7,6.4184635e-8,2.7332851e-9,0.028513062,0.00038541013,0.010857795,0.11719499,49.357744,100.67929,1.1296396,21.016897,0.000027288683
"18150",18150,"boissons","boissons sans alcool","Chicorée et café, poudre soluble","Mix of chicory and coffee, powder, instant, non rehydrated","2",0,"Ambiant (long)","Verre","Pas de préparation",2.31,2.0715283,14.324578,0.0000011284557,1.2961832,0.050809883,0.0000017737994,6.3564334e-7,2.6389837e-8,0.22388037,0.0031588059,0.093279564,0.90599603,482.839626,597.514,9.345829,148.53045,0.000074569223
"18161",18161,"boissons","boissons sans alcool","Chicorée, instantanée, non sucrée, prête à boire (reconstituée avec du lait demi-écrémé standard)","Instant chicory, without sugar and artificial sweeteners, ready-to-drink (reconstituted with standard semi-skimmed milk)","2",0,"Ambiant (long)","PET","Pas de préparation",2.39,0.14368608,1.2978493,8.0925208e-7,0.17810874,0.0023776917,9.1391207e-8,1.5016506e-8,6.961743e-10,0.012207743,0.00015114458,0.0038358416,0.050645021,12.0738209,59.901786,0.42588472,10.263667,0.000021898026
"18152_1",18152,"boissons","boissons sans alcool","Chicorée, poudre soluble, non réhydratée","Chicory, powder, instant, non rehydrated","2",0,"Ambiant (long)","Verre","Pas de préparation",2.74,0.80494265,5.4275864,6.1056216e-7,9.6080344,0.011637424,2.4567533e-7,1.4993576e-7,5.268762e-9,0.021538994,0.00080427646,0.010348002,0.050304537,32.749131,135.02457,0.8219586,250.86301,0.000037633189
"18152_2",18152,"boissons","boissons sans alcool","Chicorée, poudre soluble, réhydratée","Chicory, powder, instant, ready-to-drink","2",0,"Ambiant (long)","Verre","Pas de préparation",2.74,0.020121354,0.11762172,1.3149415e-8,0.25760335,0.00026056659,5.5022806e-9,3.132464e-9,1.1579101e-10,0.00049020313,0.000019760772,0.00021774543,0.0011025297,0.6848697100000001,2.7156975,0.063401429,6.4363545,0.0000011699111
"5022",5022,"boissons","boisson alcoolisées","Cidre aromatisé (framboise)","Flavoured cider","2",0,"Glacé","Verre","Réfrigéré chez le consommateur",2.89,0.14270208,1.0627922,1.7686945e-7,0.33424529,0.0040845453,9.5575934e-8,1.1016516e-8,6.8913754e-10,0.0075767503,0.00014984155,0.0017824681,0.019806908,15.130131299999999,24.117001,3.8374772,18.521247,0.0000082072931
"5021",5021,"boissons","boisson alcoolisées","Cidre bouché demi-sec","Cider, half-dry","2",0,"Glacé","Verre","Réfrigéré chez le consommateur",2.89,0.14270208,1.0627922,1.7686945e-7,0.33424529,0.0040845453,9.5575934e-8,1.1016516e-8,6.8913754e-10,0.0075767503,0.00014984155,0.0017824681,0.019806908,15.130131299999999,24.117001,3.8374772,18.521247,0.0000082072931
"5006",5006,"boissons","boisson alcoolisées","Cidre brut","Cider, dry","2",0,"Glacé","Verre","Réfrigéré chez le consommateur",2.89,0.14270208,1.0627922,1.7686945e-7,0.33424529,0.0040845453,9.5575934e-8,1.1016516e-8,6.8913754e-10,0.0075767503,0.00014984155,0.0017824681,0.019806908,15.130131299999999,24.117001,3.8374772,18.521247,0.0000082072931
"5007",5007,"boissons","boisson alcoolisées","Cidre doux","Cider, sweet","2",0,"Glacé","Verre","Réfrigéré chez le consommateur",2.89,0.14270208,1.0627922,1.7686945e-7,0.33424529,0.0040845453,9.5575934e-8,1.1016516e-8,6.8913754e-10,0.0075767503,0.00014984155,0.0017824681,0.019806908,15.130131299999999,24.117001,3.8374772,18.521247,0.0000082072931
"5020",5020,"boissons","boisson alcoolisées","Cidre traditionnel","Cider","2",0,"Glacé","Verre","Réfrigéré chez le consommateur",2.89,0.14270208,1.0627922,1.7686945e-7,0.33424529,0.0040845453,9.5575934e-8,1.1016516e-8,6.8913754e-10,0.0075767503,0.00014984155,0.0017824681,0.019806908,15.130131299999999,24.117001,3.8374772,18.521247,0.0000082072931
"18220",18220,"boissons","boissons sans alcool","Citron ou Lime, spécialité à diluer pour boissons, sans sucres ajoutés","Lemon or lime base, for beverage, without sugar (to be diluted)","2",0,"Ambiant (long)","Verre","Pas de préparation",2.41,0.10571732,0.84594835,1.2813331e-7,0.15530998,0.0035623563,9.6405401e-8,1.2219524e-8,5.5164231e-10,0.008384923,0.00014558052,0.0015460583,0.021914727,26.737819000000002,34.491498,0.42619182,13.23385,0.0000064895544
"1012",1012,"boissons","boisson alcoolisées","Cocktail à base de rhum","Rum-based cocktail","2",0,"Ambiant (long)","Verre","Réfrigéré chez le consommateur",2.65,0.11026717000000001,0.88556707,1.3457539e-7,0.21925347,0.0047675979,1.116763e-7,1.0255088e-8,4.915214e-10,0.0082110071,0.00014137379,0.0017257472,0.020882295,14.1754076,25.978653,0.73449948,15.313936,0.0000062068285
"1013",1013,"boissons","boisson alcoolisées","Cocktail à base de whisky","Whiskey-based cocktail","2",0,"Ambiant (long)","Verre","Réfrigéré chez le consommateur",2.68,0.093231189,0.84379392,1.3426637e-7,0.2346581,0.0054565803,1.0879121e-7,7.4922085e-9,3.6225303e-10,0.0059375765,0.00011464848,0.00098424382,0.010997421,3.9106908999999996,13.549105,0.17017846,15.640011,0.0000051771035
"2008",2008,"boissons","boisson alcoolisées","Cocktail sans alcool (à base de jus de fruits et de sirop)","Cocktail, alcohol-free (juices and syrup-based cocktail)","2",0,"Glacé","Verre","Réfrigéré chez le consommateur",2.29,0.11689278,0.91992019,1.519645e-7,0.2678495,0.0037208118,9.2792928e-8,1.7920748e-8,1.329902e-9,0.0077572419,0.00014485669,0.0015953914,0.019332703,34.8642592,23.186363,0.6858806,15.837734,0.0000069914475
"1022",1022,"boissons","boisson alcoolisées","Cocktail type punch, 16% alcool","Cocktail, punch type, 16% alcohol","2",0,"Glacé","Verre","Réfrigéré chez le consommateur",2.61,0.13825558000000002,1.0360027,1.6881919e-7,0.29828025,0.0053967722,1.1512418e-7,2.3621644e-8,1.9395764e-9,0.0085810799,0.00015956395,0.001934219,0.022279754,44.687259100000006,24.85377,0.99669353,17.861636,0.0000071303734
"18060",18060,"boissons","boissons sans alcool","Cola, non sucré, avec édulcorants","Cola, without sugar and with artificial sweetener(s)","2",0,"Glacé","PET","Pas de préparation",2.6,0.08626422900000001,0.51122506,8.1611102e-7,0.25645037,0.0017382768,3.5972473e-8,5.405124e-9,3.2357837e-10,0.0039040756,0.000085553162,0.0010607071,0.01364387,9.6605801,13.32159,0.39694691,12.085882,0.00002196896
"18068",18068,"boissons","boissons sans alcool","Cola, non sucré, avec édulcorants, sans caféine","Cola, without sugar, with artificial sweetener(s) and with caffeine","2",0,"Glacé","PET","Pas de préparation",2.6,0.08626422900000001,0.51122506,8.1611102e-7,0.25645037,0.0017382768,3.5972473e-8,5.405124e-9,3.2357837e-10,0.0039040756,0.000085553162,0.0010607071,0.01364387,9.6605801,13.32159,0.39694691,12.085882,0.00002196896
"18018",18018,"boissons","boissons sans alcool","Cola, sucré","Cola, with sugar","2",0,"Glacé","PET","Pas de préparation",2.6,0.08626422900000001,0.51122506,8.1611102e-7,0.25645037,0.0017382768,3.5972473e-8,5.405124e-9,3.2357837e-10,0.0039040756,0.000085553162,0.0010607071,0.01364387,9.6605801,13.32159,0.39694691,12.085882,0.00002196896
"18037",18037,"boissons","boissons sans alcool","Cola, sucré, avec édulcorants","Cola, with sugar and artificial sweetener(s)","2",0,"Glacé","PET","Pas de préparation",2.6,0.08626422900000001,0.51122506,8.1611102e-7,0.25645037,0.0017382768,3.5972473e-8,5.405124e-9,3.2357837e-10,0.0039040756,0.000085553162,0.0010607071,0.01364387,9.6605801,13.32159,0.39694691,12.085882,0.00002196896
